PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-78;-11;-0.3;;1;;;35.699369;139.765780;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:12;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-78;-11;-0.3;;1;;;35.699368;139.765780;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:13;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-12;-0.3;;1;;;35.699368;139.765781;0;10;1;2;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:14;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-12;-0.3;;1;;;35.699367;139.765781;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:15;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-12;-0.3;;1;;;35.699367;139.765782;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:16;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-12;-0.3;;1;;;35.699366;139.765782;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:17;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-12;-0.3;;1;;;35.699366;139.765783;0;11;1;2;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:18;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-12;-0.3;;1;;;35.699366;139.765783;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:19;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-12;-0.3;;1;;;35.699366;139.765784;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:20;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-76;-11;-0.3;;1;;;35.699366;139.765784;0;11;1;1;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:21;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-76;-11;-0.3;;1;;;35.699366;139.765785;0;11;1;2;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:22;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-13;-0.3;;1;;;35.699366;139.765785;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:23;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-13;-0.3;;1;;;35.699367;139.765785;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:24;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765786;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:25;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765786;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:26;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765786;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:27;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-13;-0.3;;1;;;35.699367;139.765786;0;10;8;3;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:28;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-13;-0.3;;1;;;35.699367;139.765787;0;10;1;1;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:29;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-83;-12;-0.3;;1;;;35.699367;139.765788;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:30;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-83;-12;-0.3;;1;;;35.699367;139.765788;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:31;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765788;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:32;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765788;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:33;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-81;-11;-0.3;;1;;;35.699367;139.765788;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:34;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-82;-14;-0.3;;1;;;35.699367;139.765789;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:35;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-82;-14;-0.3;;1;;;35.699366;139.765789;0;11;58;42;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:36;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-83;-12;-0.3;;1;;;35.699366;139.765789;0;11;52;15;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:37;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-83;-12;-0.3;;1;;;35.699366;139.765789;0;11;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:38;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-83;-12;-0.3;;1;;;35.699366;139.765789;0;11;77;41;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:39;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-11;-0.3;;1;;;35.699365;139.765790;0;11;70;43;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:40;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-79;-11;-0.3;;1;;;35.699365;139.765790;0;11;53;9;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:41;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-78;-11;-0.3;;1;;;35.699365;139.765790;0;11;39;2;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:42;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-78;-11;-0.3;;1;;;35.699365;139.765790;0;11;14;5;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:43;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-78;-11;-0.3;;1;;;35.699365;139.765790;0;11;45;37;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:44;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-77;-8;-0.3;;1;;;35.699364;139.765790;0;11;12;8;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:45;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-77;-8;-0.3;;1;;;35.699364;139.765791;0;11;46;12;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:46;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-11;-0.3;;1;;;35.699364;139.765791;0;10;32;13;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:47;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-11;-0.3;;1;;;35.699364;139.765791;0;10;1;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:48;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-80;-11;-0.3;;1;;;35.699364;139.765791;0;10;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:49;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-85;-13;-0.3;;1;;;35.699364;139.765791;0;11;1;1;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:50;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-85;-13;-0.3;;1;;;35.699364;139.765791;0;11;37;35;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:51;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-63;-85;-13;-0.3;;1;;;35.699364;139.765791;0;11;1;1;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:52;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-51;-83;-12;1.5;;0;;;35.699364;139.765792;0;11;5;7;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:53;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-12;1.3;;0;;;35.699364;139.765792;0;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:54;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-11;1.3;;1;;;35.699364;139.765792;0;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:55;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-11;1.3;;1;;;35.699364;139.765792;0;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:56;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-11;1.3;;1;;;35.699364;139.765792;0;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:57;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-13;1.3;;1;;;35.699364;139.765792;0;11;1;2;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:58;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-83;-13;1.3;;1;;;35.699364;139.765792;0;11;3;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:09:59;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-11;1.3;;0;;;35.699364;139.765792;0;11;33;66;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:00;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-11;1.3;;0;;;35.699365;139.765743;10;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:01;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-11;1.3;;0;;;35.699370;139.765692;13;11;188;36;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:02;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-97;-12;1.3;;1;;;35.699370;139.765692;13;11;81;175;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:03;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-97;-12;1.3;;1;;;35.699370;139.765692;13;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:04;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-97;-12;1.3;;1;;;35.699370;139.765692;13;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:05;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-91;-11;1.3;;1;;;35.699369;139.765638;13;16;4;10;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:06;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-91;-11;1.3;;1;;;35.699369;139.765638;13;16;84;4;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:07;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-91;-11;1.3;;1;;;35.699369;139.765638;13;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:08;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-82;-11;1.3;;1;;;35.699369;139.765638;13;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:09;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-82;-11;1.3;;1;;;35.699369;139.765638;13;16;5;3;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:10;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-13;1.3;;1;;;35.699367;139.765455;13;96;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:11;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-13;1.3;;1;;;35.699367;139.765455;13;96;20;2;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:12;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-86;-13;1.3;;1;;;35.699367;139.765455;13;96;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:13;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-89;-13;1.3;;1;;;35.699367;139.765455;13;96;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:14;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-89;-13;1.3;;1;;;35.699365;139.765258;13;600;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:15;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-89;-14;1.3;;1;;;35.699365;139.765258;13;600;14;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:16;HOME
44011;4;71525639;279397;7;211;33;1500;1800 B3;-57;-89;-14;1.3;;1;;;35.699365;139.765258;13;600;1;2;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:17;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-85;-10;1.3;;;;;35.699365;139.765258;13;600;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:18;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-85;-10;1.3;;1;;;35.699365;139.765258;13;600;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:19;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-85;-10;1.3;;1;;;35.699365;139.765258;13;600;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:20;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-80;-11;1.3;;1;;;35.699365;139.765258;13;600;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:21;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-80;-11;1.3;;1;;;35.699678;139.764167;38;49;25;5;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:22;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-79;-9;1.3;;1;;;35.699678;139.764167;38;49;6;160;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:23;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-79;-9;1.3;;1;;;35.699678;139.764167;38;49;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:24;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-79;-9;1.3;;1;;;35.700510;139.762933;54;41;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:25;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-86;-12;1.3;;1;;;35.700792;139.762489;55;38;5;70;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:26;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-86;-12;1.3;;1;;;35.700861;139.762336;54;35;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:27;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-92;-11;1.3;;1;;;35.700920;139.762194;52;34;2;1;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:28;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-92;-11;1.3;;1;;;35.700963;139.762049;51;31;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:29;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-92;-11;1.3;;1;;;35.701009;139.761900;50;30;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:30;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-99;-14;1.3;;1;;;35.701115;139.761596;49;27;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:31;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-99;-14;1.3;;1;;;35.701149;139.761466;51;26;21;2;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:32;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-102;-13;1.3;;1;;;35.701186;139.761330;52;25;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:33;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-102;-13;1.3;;1;;;35.701224;139.761187;52;24;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:34;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-57;-102;-13;1.3;;1;;;35.701260;139.761041;53;24;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:35;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-63;-97;-12;0.1;;2;;;35.701295;139.760899;52;23;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:36;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-63;-97;-12;0.1;;2;;;35.701318;139.760757;50;21;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:37;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-63;-98;-17;0.1;;1;;;35.701344;139.760616;50;20;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:38;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-63;-98;-17;0.1;;1;;;35.701373;139.760467;50;19;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:39;HOME
44011;4;71525640;279397;8;211;158;1500;1800 B3;-63;-98;-17;0.1;;1;;;35.701398;139.760321;49;18;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:40;HOME
44011;4;71621121;279770;1;214;110;1500;1800 B3;-63;-88;-10;0.1;;;;;35.701403;139.760182;47;17;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:41;HOME
44011;4;71621121;279770;1;214;110;1500;1800 B3;-63;-88;-10;0.1;;0;;;35.701394;139.760044;45;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:42;HOME
44011;4;71621121;279770;1;214;110;1500;1800 B3;-63;-88;-10;0.1;;0;;;35.701387;139.759899;46;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:43;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-63;-98;-10;0.1;;;;;35.701382;139.759755;46;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:44;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-63;-98;-10;0.1;;1;;;35.701386;139.759609;47;16;1;1;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:45;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-63;-92;-9;0.1;;1;;;35.701375;139.759446;50;16;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:46;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-63;-92;-9;0.1;;1;;;35.701370;139.759275;51;15;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:47;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-87;-9;1.4;;1;;;35.701356;139.759095;53;14;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:48;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-87;-9;1.4;;1;;;35.701344;139.758916;54;14;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:49;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-87;-9;1.4;;1;;;35.701325;139.758744;54;13;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:50;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-79;-8;1.4;;0;;;35.701308;139.758573;53;12;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:51;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-79;-8;1.4;;0;;;35.701290;139.758409;53;11;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:52;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-72;-9;1.4;;0;;;35.701270;139.758244;53;10;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:53;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-72;-9;1.4;;0;;;35.701263;139.758015;53;10;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:54;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-72;-9;1.4;;0;;;35.701268;139.757877;55;9;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:55;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-85;-10;1.4;;0;;;35.701278;139.757722;54;8;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:56;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-85;-10;1.4;;0;;;35.701296;139.757570;51;8;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:57;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-85;-10;1.4;;0;;;35.701324;139.757416;52;7;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:58;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-95;-18;1.4;;0;;;35.701352;139.757251;53;7;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:10:59;HOME
44011;4;71575553;279592;1;214;260;1500;1800 B3;-55;-95;-18;1.4;;0;;;35.701390;139.757087;54;7;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:00;HOME
44011;4;71524869;279394;5;214;199;1500;1800 B3;-55;-87;-13;1.4;;;;;35.701434;139.756931;54;6;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:01;HOME
44011;4;71524869;279394;5;214;199;1500;1800 B3;-55;-87;-13;1.4;;1;;;35.701467;139.756770;54;6;62;33;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:02;HOME
44011;4;71524869;279394;5;214;199;1500;1800 B3;-55;-87;-13;1.4;;1;;;35.701500;139.756601;54;6;3;12;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:03;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-85;-12;1.4;;;;;35.701540;139.756428;54;6;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:04;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-85;-12;1.4;;1;;;35.701583;139.756266;55;6;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:05;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-88;-12;1.4;;0;;;35.701620;139.756100;53;5;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:06;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-88;-12;1.4;;0;;;35.701656;139.755948;51;5;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:07;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-85;-12;1.4;;0;;;35.701688;139.755805;49;5;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:08;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-85;-12;1.4;;0;;;35.701726;139.755662;47;5;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:09;HOME
44011;4;71575554;279592;2;214;241;1500;1800 B3;-55;-85;-12;1.4;;0;;;35.701762;139.755524;45;5;0;0;20000;20;1;none;;;;;;;;;;--;--;Cell not found in the clf database!;2022/12/07;09:11:10;HOME
